score,word_count,cell_count,has_verbish,has_nounish,phrase,word1,instance_id1,start1,end1,path1,word2,instance_id2,start2,end2,path2,word3,instance_id3,start3,end3,path3
5,3,6,False,False,it to in,it,180,I12,H11,I12 -> H11,to,142,H10,I10,H10 -> I10,in,168,J11,I11,J11 -> I11
5,3,6,False,False,it on it,it,180,I12,H11,I12 -> H11,on,143,I10,I11,I10 -> I11,it,167,J11,J10,J11 -> J10
5,3,6,True,False,it on is,it,180,I12,H11,I12 -> H11,on,143,I10,I11,I10 -> I11,is,187,J12,I13,J12 -> I13
9,3,6,True,False,it it go,it,180,I12,H11,I12 -> H11,it,159,G11,H10,G11 -> H10,go,131,I9,I10,I9 -> I10
5,3,6,False,False,it it on,it,180,I12,H11,I12 -> H11,it,159,G11,H10,G11 -> H10,on,143,I10,I11,I10 -> I11
5,3,6,False,False,in to it,in,181,I12,I11,I12 -> I11,to,142,H10,I10,H10 -> I10,it,132,J9,J10,J9 -> J10
5,3,6,False,False,in to it,in,181,I12,I11,I12 -> I11,to,142,H10,I10,H10 -> I10,it,167,J11,J10,J11 -> J10
5,3,6,False,False,in to it,in,181,I12,I11,I12 -> I11,to,144,J10,I10,J10 -> I10,it,130,H9,H10,H9 -> H10
5,3,6,False,False,in to it,in,181,I12,I11,I12 -> I11,to,162,H11,I10,H11 -> I10,it,130,H9,H10,H9 -> H10
5,3,6,False,False,in to it,in,181,I12,I11,I12 -> I11,to,162,H11,I10,H11 -> I10,it,132,J9,J10,J9 -> J10
5,3,6,False,False,in to it,in,181,I12,I11,I12 -> I11,to,162,H11,I10,H11 -> I10,it,167,J11,J10,J11 -> J10
9,3,6,True,False,in it go,in,181,I12,I11,I12 -> I11,it,167,J11,J10,J11 -> J10,go,131,I9,I10,I9 -> I10
5,3,5,False,False,in it a,in,181,I12,I11,I12 -> I11,it,167,J11,J10,J11 -> J10,a,170,K11,K11,K11
10,3,7,True,True,in is ten,in,181,I12,I11,I12 -> I11,is,187,J12,I13,J12 -> I13,ten,210,I14,H12,I14 -> H13 -> H12
17,3,12,False,True,integer by six,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13,six,211,L14,N14,L14 -> M14 -> N14
12,3,10,False,True,integer by a,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13,a,203,L13,L13,L13
10,3,11,True,True,integer by is,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13,is,212,M14,L14,M14 -> L14
18,3,11,False,True,integer a six,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13,six,211,L14,N14,L14 -> M14 -> N14
10,3,10,False,True,integer a or,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13,or,188,K12,K13,K12 -> K13
10,3,10,False,True,integer a by,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13,by,189,L12,M13,L12 -> M13
10,3,10,True,True,integer a is,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13,is,212,M14,L14,M14 -> L14
9,3,6,True,False,in it go,in,183,I12,H12,I12 -> H12,it,159,G11,H10,G11 -> H10,go,131,I9,I10,I9 -> I10
5,3,6,False,False,in it on,in,183,I12,H12,I12 -> H12,it,159,G11,H10,G11 -> H10,on,143,I10,I11,I10 -> I11
5,3,6,False,False,in it to,in,183,I12,H12,I12 -> H12,it,159,G11,H10,G11 -> H10,to,162,H11,I10,H11 -> I10
5,3,6,False,False,in it to,in,183,I12,H12,I12 -> H12,it,160,G11,H11,G11 -> H11,to,142,H10,I10,H10 -> I10
5,3,6,False,False,in it on,in,183,I12,H12,I12 -> H12,it,160,G11,H11,G11 -> H11,on,143,I10,I11,I10 -> I11
10,3,11,False,True,in to integer,in,183,I12,H12,I12 -> H12,to,162,H11,I10,H11 -> I10,integer,169,J11,M12,J11 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
5,3,6,False,False,in to it,in,183,I12,H12,I12 -> H12,to,162,H11,I10,H11 -> I10,it,130,H9,H10,H9 -> H10
5,3,6,False,False,in to it,in,183,I12,H12,I12 -> H12,to,162,H11,I10,H11 -> I10,it,132,J9,J10,J9 -> J10
5,3,6,False,False,in to it,in,183,I12,H12,I12 -> H12,to,162,H11,I10,H11 -> I10,it,167,J11,J10,J11 -> J10
5,3,6,False,False,in to in,in,183,I12,H12,I12 -> H12,to,162,H11,I10,H11 -> I10,in,168,J11,I11,J11 -> I11
10,3,11,True,True,is integer by,is,184,I12,I13,I12 -> I13,integer,186,J12,M12,J12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13
10,3,10,True,True,is integer a,is,184,I12,I13,I12 -> I13,integer,186,J12,M12,J12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13
10,3,7,True,True,is ten it,is,184,I12,I13,I12 -> I13,ten,210,I14,H12,I14 -> H13 -> H12,it,159,G11,H10,G11 -> H10
10,3,7,True,True,is ten it,is,184,I12,I13,I12 -> I13,ten,210,I14,H12,I14 -> H13 -> H12,it,160,G11,H11,G11 -> H11
10,3,7,True,True,is ten to,is,184,I12,I13,I12 -> I13,ten,210,I14,H12,I14 -> H13 -> H12,to,162,H11,I10,H11 -> I10
5,3,6,True,False,is in to,is,184,I12,I13,I12 -> I13,in,185,J12,I11,J12 -> I11,to,142,H10,I10,H10 -> I10
5,3,6,True,False,is in to,is,184,I12,I13,I12 -> I13,in,185,J12,I11,J12 -> I11,to,144,J10,I10,J10 -> I10
5,3,6,True,False,is in to,is,184,I12,I13,I12 -> I13,in,185,J12,I11,J12 -> I11,to,162,H11,I10,H11 -> I10
5,3,6,True,False,is in it,is,184,I12,I13,I12 -> I13,in,185,J12,I11,J12 -> I11,it,167,J11,J10,J11 -> J10
5,3,6,False,False,in to it,in,185,J12,I11,J12 -> I11,to,142,H10,I10,H10 -> I10,it,132,J9,J10,J9 -> J10
5,3,6,False,False,in to it,in,185,J12,I11,J12 -> I11,to,142,H10,I10,H10 -> I10,it,167,J11,J10,J11 -> J10
5,3,6,False,False,in to it,in,185,J12,I11,J12 -> I11,to,144,J10,I10,J10 -> I10,it,130,H9,H10,H9 -> H10
5,3,6,False,False,in to it,in,185,J12,I11,J12 -> I11,to,162,H11,I10,H11 -> I10,it,130,H9,H10,H9 -> H10
5,3,6,False,False,in to it,in,185,J12,I11,J12 -> I11,to,162,H11,I10,H11 -> I10,it,132,J9,J10,J9 -> J10
5,3,6,False,False,in to it,in,185,J12,I11,J12 -> I11,to,162,H11,I10,H11 -> I10,it,167,J11,J10,J11 -> J10
9,3,6,True,False,in it go,in,185,J12,I11,J12 -> I11,it,167,J11,J10,J11 -> J10,go,131,I9,I10,I9 -> I10
5,3,5,False,False,in it a,in,185,J12,I11,J12 -> I11,it,167,J11,J10,J11 -> J10,a,170,K11,K11,K11
5,3,6,False,False,in it to,in,185,J12,I11,J12 -> I11,it,180,I12,H11,I12 -> H11,to,142,H10,I10,H10 -> I10
5,3,6,False,False,in it it,in,185,J12,I11,J12 -> I11,it,180,I12,H11,I12 -> H11,it,159,G11,H10,G11 -> H10
5,3,6,False,False,in it in,in,185,J12,I11,J12 -> I11,it,180,I12,H11,I12 -> H11,in,161,G11,H12,G11 -> H12
5,3,6,False,False,in in it,in,185,J12,I11,J12 -> I11,in,183,I12,H12,I12 -> H12,it,159,G11,H10,G11 -> H10
5,3,6,False,False,in in it,in,185,J12,I11,J12 -> I11,in,183,I12,H12,I12 -> H12,it,160,G11,H11,G11 -> H11
5,3,6,False,False,in in to,in,185,J12,I11,J12 -> I11,in,183,I12,H12,I12 -> H12,to,162,H11,I10,H11 -> I10
10,3,7,True,True,in is ten,in,185,J12,I11,J12 -> I11,is,184,I12,I13,I12 -> I13,ten,210,I14,H12,I14 -> H13 -> H12
17,3,12,False,True,integer by six,integer,186,J12,M12,J12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13,six,211,L14,N14,L14 -> M14 -> N14
12,3,10,False,True,integer by a,integer,186,J12,M12,J12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13,a,203,L13,L13,L13
10,3,11,True,True,integer by is,integer,186,J12,M12,J12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13,is,212,M14,L14,M14 -> L14
18,3,11,False,True,integer a six,integer,186,J12,M12,J12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13,six,211,L14,N14,L14 -> M14 -> N14
10,3,10,False,True,integer a or,integer,186,J12,M12,J12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13,or,188,K12,K13,K12 -> K13
10,3,10,False,True,integer a by,integer,186,J12,M12,J12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13,by,189,L12,M13,L12 -> M13
10,3,10,True,True,integer a is,integer,186,J12,M12,J12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13,is,212,M14,L14,M14 -> L14
10,3,11,True,True,is integer by,is,187,J12,I13,J12 -> I13,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13
10,3,10,True,True,is integer a,is,187,J12,I13,J12 -> I13,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13
19,3,12,True,True,is ten integer,is,187,J12,I13,J12 -> I13,ten,210,I14,H12,I14 -> H13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
10,3,7,True,True,is ten it,is,187,J12,I13,J12 -> I13,ten,210,I14,H12,I14 -> H13 -> H12,it,159,G11,H10,G11 -> H10
10,3,7,True,True,is ten it,is,187,J12,I13,J12 -> I13,ten,210,I14,H12,I14 -> H13 -> H12,it,160,G11,H11,G11 -> H11
10,3,7,True,True,is ten to,is,187,J12,I13,J12 -> I13,ten,210,I14,H12,I14 -> H13 -> H12,to,162,H11,I10,H11 -> I10
10,3,7,True,True,is ten it,is,187,J12,I13,J12 -> I13,ten,210,I14,H12,I14 -> H13 -> H12,it,180,I12,H11,I12 -> H11
10,3,7,True,True,is ten in,is,187,J12,I13,J12 -> I13,ten,210,I14,H12,I14 -> H13 -> H12,in,181,I12,I11,I12 -> I11
5,3,6,True,False,is it to,is,187,J12,I13,J12 -> I13,it,180,I12,H11,I12 -> H11,to,142,H10,I10,H10 -> I10
5,3,6,True,False,is it on,is,187,J12,I13,J12 -> I13,it,180,I12,H11,I12 -> H11,on,143,I10,I11,I10 -> I11
5,3,6,True,False,is it it,is,187,J12,I13,J12 -> I13,it,180,I12,H11,I12 -> H11,it,159,G11,H10,G11 -> H10
5,3,6,True,False,is it in,is,187,J12,I13,J12 -> I13,it,180,I12,H11,I12 -> H11,in,161,G11,H12,G11 -> H12
5,3,6,True,False,is in to,is,187,J12,I13,J12 -> I13,in,181,I12,I11,I12 -> I11,to,142,H10,I10,H10 -> I10
5,3,6,True,False,is in to,is,187,J12,I13,J12 -> I13,in,181,I12,I11,I12 -> I11,to,144,J10,I10,J10 -> I10
5,3,6,True,False,is in to,is,187,J12,I13,J12 -> I13,in,181,I12,I11,I12 -> I11,to,162,H11,I10,H11 -> I10
5,3,6,True,False,is in it,is,187,J12,I13,J12 -> I13,in,181,I12,I11,I12 -> I11,it,167,J11,J10,J11 -> J10
5,3,6,True,False,is in it,is,187,J12,I13,J12 -> I13,in,183,I12,H12,I12 -> H12,it,159,G11,H10,G11 -> H10
5,3,6,True,False,is in it,is,187,J12,I13,J12 -> I13,in,183,I12,H12,I12 -> H12,it,160,G11,H11,G11 -> H11
5,3,6,True,False,is in to,is,187,J12,I13,J12 -> I13,in,183,I12,H12,I12 -> H12,to,162,H11,I10,H11 -> I10
10,3,11,False,True,or integer by,or,188,K12,K13,K12 -> K13,integer,186,J12,M12,J12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13
10,3,10,False,True,or integer a,or,188,K12,K13,K12 -> K13,integer,186,J12,M12,J12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13
5,3,6,False,False,or in to,or,188,K12,K13,K12 -> K13,in,185,J12,I11,J12 -> I11,to,142,H10,I10,H10 -> I10
5,3,6,False,False,or in to,or,188,K12,K13,K12 -> K13,in,185,J12,I11,J12 -> I11,to,144,J10,I10,J10 -> I10
5,3,6,False,False,or in to,or,188,K12,K13,K12 -> K13,in,185,J12,I11,J12 -> I11,to,162,H11,I10,H11 -> I10
5,3,6,False,False,or in it,or,188,K12,K13,K12 -> K13,in,185,J12,I11,J12 -> I11,it,167,J11,J10,J11 -> J10
5,3,6,False,False,or in it,or,188,K12,K13,K12 -> K13,in,185,J12,I11,J12 -> I11,it,180,I12,H11,I12 -> H11
5,3,6,False,False,or in in,or,188,K12,K13,K12 -> K13,in,185,J12,I11,J12 -> I11,in,183,I12,H12,I12 -> H12
5,3,6,True,False,or in is,or,188,K12,K13,K12 -> K13,in,185,J12,I11,J12 -> I11,is,184,I12,I13,I12 -> I13
10,3,11,True,True,or is integer,or,188,K12,K13,K12 -> K13,is,187,J12,I13,J12 -> I13,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
10,3,7,True,True,or is ten,or,188,K12,K13,K12 -> K13,is,187,J12,I13,J12 -> I13,ten,210,I14,H12,I14 -> H13 -> H12
5,3,6,True,False,or is it,or,188,K12,K13,K12 -> K13,is,187,J12,I13,J12 -> I13,it,180,I12,H11,I12 -> H11
5,3,6,True,False,or is in,or,188,K12,K13,K12 -> K13,is,187,J12,I13,J12 -> I13,in,181,I12,I11,I12 -> I11
5,3,6,True,False,or is in,or,188,K12,K13,K12 -> K13,is,187,J12,I13,J12 -> I13,in,183,I12,H12,I12 -> H12
12,3,7,False,True,or by ten,or,188,K12,K13,K12 -> K13,by,189,L12,M13,L12 -> M13,ten,190,N12,N11,N12 -> M11 -> N11
12,3,7,False,True,or by six,or,188,K12,K13,K12 -> K13,by,189,L12,M13,L12 -> M13,six,211,L14,N14,L14 -> M14 -> N14
7,3,5,False,False,or by a,or,188,K12,K13,K12 -> K13,by,189,L12,M13,L12 -> M13,a,203,L13,L13,L13
5,3,6,True,False,or by is,or,188,K12,K13,K12 -> K13,by,189,L12,M13,L12 -> M13,is,212,M14,L14,M14 -> L14
13,3,6,False,True,or a six,or,188,K12,K13,K12 -> K13,a,203,L13,L13,L13,six,211,L14,N14,L14 -> M14 -> N14
5,3,5,False,False,or a by,or,188,K12,K13,K12 -> K13,a,203,L13,L13,L13,by,189,L12,M13,L12 -> M13
5,3,5,True,False,or a is,or,188,K12,K13,K12 -> K13,a,203,L13,L13,L13,is,212,M14,L14,M14 -> L14
15,3,6,False,True,by a six,by,189,L12,M13,L12 -> M13,a,203,L13,L13,L13,six,211,L14,N14,L14 -> M14 -> N14
7,3,5,False,False,by a or,by,189,L12,M13,L12 -> M13,a,203,L13,L13,L13,or,188,K12,K13,K12 -> K13
7,3,5,True,False,by a is,by,189,L12,M13,L12 -> M13,a,203,L13,L13,L13,is,212,M14,L14,M14 -> L14
5,3,5,True,False,by is a,by,189,L12,M13,L12 -> M13,is,212,M14,L14,M14 -> L14,a,203,L13,L13,L13
15,3,6,False,True,in a ten,in,191,A13,A12,A13 -> A12,a,152,B11,B11,B11,ten,174,C12,C14,C12 -> B13 -> C14
7,3,5,False,False,in a at,in,191,A13,A12,A13 -> A12,a,152,B11,B11,B11,at,140,C10,C9,C10 -> C9
7,3,5,True,False,in a is,in,191,A13,A12,A13 -> A12,a,152,B11,B11,B11,is,156,C11,B12,C11 -> B12
7,3,5,False,False,in a it,in,191,A13,A12,A13 -> A12,a,152,B11,B11,B11,it,157,C11,C12,C11 -> C12
7,3,5,False,False,in a to,in,191,A13,A12,A13 -> A12,a,152,B11,B11,B11,to,172,C12,D12,C12 -> D12
7,3,4,False,False,in a a,in,191,A13,A12,A13 -> A12,a,152,B11,B11,B11,a,139,C10,C10,C10
5,3,6,False,False,in at it,in,191,A13,A12,A13 -> A12,at,153,B11,A10,B11 -> A10,it,128,B9,C9,B9 -> C9
12,3,7,False,True,in at ten,in,191,A13,A12,A13 -> A12,at,155,B11,C12,B11 -> C12,ten,196,C13,C14,C13 -> B13 -> C14
12,3,7,False,True,in at ten,in,191,A13,A12,A13 -> A12,at,155,B11,C12,B11 -> C12,ten,197,C13,C14,C13 -> D14 -> C14
12,3,7,False,True,in at ten,in,191,A13,A12,A13 -> A12,at,155,B11,C12,B11 -> C12,ten,198,C13,E14,C13 -> D14 -> E14
5,3,6,True,False,in at is,in,191,A13,A12,A13 -> A12,at,155,B11,C12,B11 -> C12,is,156,C11,B12,C11 -> B12
5,3,6,False,False,in at on,in,191,A13,A12,A13 -> A12,at,155,B11,C12,B11 -> C12,on,175,D12,E11,D12 -> E11
5,3,6,False,False,in at or,in,191,A13,A12,A13 -> A12,at,155,B11,C12,B11 -> C12,or,176,D12,E13,D12 -> E13
5,3,6,False,False,in at to,in,191,A13,A12,A13 -> A12,at,155,B11,C12,B11 -> C12,to,194,C13,D12,C13 -> D12
5,3,6,False,False,in at it,in,191,A13,A12,A13 -> A12,at,155,B11,C12,B11 -> C12,it,200,D13,C13,D13 -> C13
5,3,6,False,False,in at in,in,191,A13,A12,A13 -> A12,at,155,B11,C12,B11 -> C12,in,201,D13,C14,D13 -> C14
5,3,6,False,False,in at in,in,191,A13,A12,A13 -> A12,at,155,B11,C12,B11 -> C12,in,202,D13,E14,D13 -> E14
10,3,7,True,True,is ten at,is,192,A13,B12,A13 -> B12,ten,173,C12,A12,C12 -> B13 -> A12,at,153,B11,A10,B11 -> A10
10,3,6,True,True,is ten a,is,192,A13,B12,A13 -> B12,ten,173,C12,A12,C12 -> B13 -> A12,a,152,B11,B11,B11
19,3,8,True,True,is ten ten,is,192,A13,B12,A13 -> B12,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14
10,3,7,True,True,is ten to,is,192,A13,B12,A13 -> B12,ten,174,C12,C14,C12 -> B13 -> C14,to,194,C13,D12,C13 -> D12
10,3,7,True,True,is ten it,is,192,A13,B12,A13 -> B12,ten,174,C12,C14,C12 -> B13 -> C14,it,200,D13,C13,D13 -> C13
10,3,7,True,True,is ten in,is,192,A13,B12,A13 -> B12,ten,174,C12,C14,C12 -> B13 -> C14,in,202,D13,E14,D13 -> E14
10,3,7,True,True,is ten at,is,192,A13,B12,A13 -> B12,ten,195,C13,A12,C13 -> B13 -> A12,at,153,B11,A10,B11 -> A10
10,3,7,True,True,is ten at,is,192,A13,B12,A13 -> B12,ten,195,C13,A12,C13 -> B13 -> A12,at,155,B11,C12,B11 -> C12
10,3,6,True,True,is ten a,is,192,A13,B12,A13 -> B12,ten,195,C13,A12,C13 -> B13 -> A12,a,152,B11,B11,B11
10,3,7,True,True,is ten it,is,192,A13,B12,A13 -> B12,ten,196,C13,C14,C13 -> B13 -> C14,it,199,D13,C12,D13 -> C12
10,3,7,True,True,is ten in,is,192,A13,B12,A13 -> B12,ten,196,C13,C14,C13 -> B13 -> C14,in,202,D13,E14,D13 -> E14
10,3,7,True,True,is ten it,is,192,A13,B12,A13 -> B12,ten,197,C13,C14,C13 -> D14 -> C14,it,199,D13,C12,D13 -> C12
10,3,7,True,True,is ten in,is,192,A13,B12,A13 -> B12,ten,197,C13,C14,C13 -> D14 -> C14,in,202,D13,E14,D13 -> E14
19,3,8,True,True,is ten ten,is,192,A13,B12,A13 -> B12,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12
10,3,7,True,True,is ten it,is,192,A13,B12,A13 -> B12,ten,198,C13,E14,C13 -> D14 -> E14,it,199,D13,C12,D13 -> C12
10,3,7,True,True,is ten in,is,192,A13,B12,A13 -> B12,ten,198,C13,E14,C13 -> D14 -> E14,in,201,D13,C14,D13 -> C14
5,3,6,True,False,is at it,is,192,A13,B12,A13 -> B12,at,153,B11,A10,B11 -> A10,it,128,B9,C9,B9 -> C9
12,3,7,True,True,is at ten,is,192,A13,B12,A13 -> B12,at,155,B11,C12,B11 -> C12,ten,195,C13,A12,C13 -> B13 -> A12
12,3,7,True,True,is at ten,is,192,A13,B12,A13 -> B12,at,155,B11,C12,B11 -> C12,ten,196,C13,C14,C13 -> B13 -> C14
12,3,7,True,True,is at ten,is,192,A13,B12,A13 -> B12,at,155,B11,C12,B11 -> C12,ten,197,C13,C14,C13 -> D14 -> C14
12,3,7,True,True,is at ten,is,192,A13,B12,A13 -> B12,at,155,B11,C12,B11 -> C12,ten,198,C13,E14,C13 -> D14 -> E14
5,3,6,True,False,is at on,is,192,A13,B12,A13 -> B12,at,155,B11,C12,B11 -> C12,on,175,D12,E11,D12 -> E11
5,3,6,True,False,is at or,is,192,A13,B12,A13 -> B12,at,155,B11,C12,B11 -> C12,or,176,D12,E13,D12 -> E13
5,3,6,True,False,is at to,is,192,A13,B12,A13 -> B12,at,155,B11,C12,B11 -> C12,to,194,C13,D12,C13 -> D12
5,3,6,True,False,is at it,is,192,A13,B12,A13 -> B12,at,155,B11,C12,B11 -> C12,it,200,D13,C13,D13 -> C13
5,3,6,True,False,is at in,is,192,A13,B12,A13 -> B12,at,155,B11,C12,B11 -> C12,in,201,D13,C14,D13 -> C14
5,3,6,True,False,is at in,is,192,A13,B12,A13 -> B12,at,155,B11,C12,B11 -> C12,in,202,D13,E14,D13 -> E14
10,3,7,True,True,is it ten,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12,ten,195,C13,A12,C13 -> B13 -> A12
10,3,7,True,True,is it ten,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12,ten,196,C13,C14,C13 -> B13 -> C14
10,3,7,True,True,is it ten,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12,ten,197,C13,C14,C13 -> D14 -> C14
10,3,7,True,True,is it ten,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12,ten,198,C13,E14,C13 -> D14 -> E14
5,3,6,True,False,is it at,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12,at,153,B11,A10,B11 -> A10
5,3,6,True,False,is it an,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12,an,154,B11,A12,B11 -> A12
5,3,6,True,False,is it on,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12,on,175,D12,E11,D12 -> E11
5,3,6,True,False,is it or,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12,or,176,D12,E13,D12 -> E13
5,3,6,True,False,is it to,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12,to,194,C13,D12,C13 -> D12
5,3,6,True,False,is it it,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12,it,200,D13,C13,D13 -> C13
5,3,6,True,False,is it in,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12,in,201,D13,C14,D13 -> C14
5,3,6,True,False,is it in,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12,in,202,D13,E14,D13 -> E14
5,3,5,True,False,is it a,is,192,A13,B12,A13 -> B12,it,157,C11,C12,C11 -> C12,a,152,B11,B11,B11
12,3,7,True,True,is to ten,is,192,A13,B12,A13 -> B12,to,172,C12,D12,C12 -> D12,ten,195,C13,A12,C13 -> B13 -> A12
12,3,7,True,True,is to ten,is,192,A13,B12,A13 -> B12,to,172,C12,D12,C12 -> D12,ten,196,C13,C14,C13 -> B13 -> C14
12,3,7,True,True,is to ten,is,192,A13,B12,A13 -> B12,to,172,C12,D12,C12 -> D12,ten,197,C13,C14,C13 -> D14 -> C14
12,3,7,True,True,is to ten,is,192,A13,B12,A13 -> B12,to,172,C12,D12,C12 -> D12,ten,198,C13,E14,C13 -> D14 -> E14
7,3,6,True,False,is to an,is,192,A13,B12,A13 -> B12,to,172,C12,D12,C12 -> D12,an,178,E12,E11,E12 -> E11
7,3,5,True,False,is to a,is,192,A13,B12,A13 -> B12,to,172,C12,D12,C12 -> D12,a,177,E12,E12,E12
5,3,6,True,False,is to it,is,192,A13,B12,A13 -> B12,to,172,C12,D12,C12 -> D12,it,200,D13,C13,D13 -> C13
5,3,6,True,False,is to in,is,192,A13,B12,A13 -> B12,to,172,C12,D12,C12 -> D12,in,201,D13,C14,D13 -> C14
5,3,6,True,False,is to in,is,192,A13,B12,A13 -> B12,to,172,C12,D12,C12 -> D12,in,202,D13,E14,D13 -> E14
12,3,7,True,True,is to ten,is,192,A13,B12,A13 -> B12,to,194,C13,D12,C13 -> D12,ten,173,C12,A12,C12 -> B13 -> A12
12,3,7,True,True,is to ten,is,192,A13,B12,A13 -> B12,to,194,C13,D12,C13 -> D12,ten,174,C12,C14,C12 -> B13 -> C14
7,3,6,True,False,is to an,is,192,A13,B12,A13 -> B12,to,194,C13,D12,C13 -> D12,an,178,E12,E11,E12 -> E11
7,3,5,True,False,is to a,is,192,A13,B12,A13 -> B12,to,194,C13,D12,C13 -> D12,a,177,E12,E12,E12
5,3,6,True,False,is to it,is,192,A13,B12,A13 -> B12,to,194,C13,D12,C13 -> D12,it,157,C11,C12,C11 -> C12
5,3,6,True,False,is to it,is,192,A13,B12,A13 -> B12,to,194,C13,D12,C13 -> D12,it,199,D13,C12,D13 -> C12
5,3,6,True,False,is to in,is,192,A13,B12,A13 -> B12,to,194,C13,D12,C13 -> D12,in,201,D13,C14,D13 -> C14
5,3,6,True,False,is to in,is,192,A13,B12,A13 -> B12,to,194,C13,D12,C13 -> D12,in,202,D13,E14,D13 -> E14
13,3,6,True,True,is a ten,is,192,A13,B12,A13 -> B12,a,152,B11,B11,B11,ten,173,C12,A12,C12 -> B13 -> A12
13,3,6,True,True,is a ten,is,192,A13,B12,A13 -> B12,a,152,B11,B11,B11,ten,174,C12,C14,C12 -> B13 -> C14
5,3,5,True,False,is a at,is,192,A13,B12,A13 -> B12,a,152,B11,B11,B11,at,140,C10,C9,C10 -> C9
5,3,5,True,False,is a it,is,192,A13,B12,A13 -> B12,a,152,B11,B11,B11,it,157,C11,C12,C11 -> C12
5,3,5,True,False,is a to,is,192,A13,B12,A13 -> B12,a,152,B11,B11,B11,to,172,C12,D12,C12 -> D12
5,3,4,True,False,is a a,is,192,A13,B12,A13 -> B12,a,152,B11,B11,B11,a,139,C10,C10,C10
12,3,7,False,True,to ten at,to,194,C13,D12,C13 -> D12,ten,173,C12,A12,C12 -> B13 -> A12,at,153,B11,A10,B11 -> A10
12,3,7,True,True,to ten is,to,194,C13,D12,C13 -> D12,ten,173,C12,A12,C12 -> B13 -> A12,is,192,A13,B12,A13 -> B12
12,3,7,False,True,to ten it,to,194,C13,D12,C13 -> D12,ten,173,C12,A12,C12 -> B13 -> A12,it,193,A13,A14,A13 -> A14
12,3,6,False,True,to ten a,to,194,C13,D12,C13 -> D12,ten,173,C12,A12,C12 -> B13 -> A12,a,152,B11,B11,B11
12,3,7,False,True,to ten in,to,194,C13,D12,C13 -> D12,ten,174,C12,C14,C12 -> B13 -> C14,in,202,D13,E14,D13 -> E14
11,3,7,True,False,to an get,to,194,C13,D12,C13 -> D12,an,178,E12,E11,E12 -> E11,get,179,F12,F14,F12 -> G13 -> F14
